,match_id,radiant_win,avg_mmr,duration,lobby_type,game_mode,radiant_team,dire_team
27,5989869219,True,3564,2591,7,22,"6,68,55,11,51","37,109,108,52,47"
28,5989869301,False,4220,2750,7,22,"47,31,12,129,35","99,86,72,25,93"
29,5989869303,False,3962,1747,7,22,"44,107,106,60,26","7,2,11,12,27"
30,5989869305,False,3925,2248,7,22,"40,12,126,14,84","123,95,59,26,21"
31,5989869308,True,3183,1740,7,22,"28,72,40,48,74","51,95,46,27,81"
32,5989869310,False,3130,3261,7,22,"67,26,11,49,107","84,22,41,13,14"
33,5989869312,True,2638,3169,7,22,"6,35,14,49,30","94,135,26,47,107"
34,5989869402,True,3776,2584,0,22,"105,57,14,59,42","102,47,35,93,72"
35,5989869403,False,4055,2613,0,22,"28,12,50,54,16","11,14,101,86,41"
36,5989869500,True,2663,2612,0,22,"113,15,64,107,44","72,21,25,39,35"
37,5989869511,True,3097,3311,7,22,"55,6,50,104,106","76,30,40,14,8"
38,5989869512,False,3030,3026,7,22,"68,102,26,42,47","88,8,2,86,61"
39,5989869513,False,3024,2130,7,22,"121,50,47,2,18","64,76,81,98,92"
